Carrer Lliris, s/n, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Orquidies, s/n, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Darnius, 1, 17707, Agullana
Carrer Casa Vella, 2, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Disseminat Batlle de l'Estepa-Afores, s/n, 17707, Agullana
Avinguda Catalans Universals, 15, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Pont de les Bruixes, 4, 17141, Bellcaire d'Empordà
Sector Muga B, 1, 17487, Castelló d'Empúries
Sector Badia-Gran Reserva, 34, 17487, Castelló d'Empúries
Carrer JOSEP LLUIS SERT, 20, 17251, Calonge i Sant Antoni
Carrer Palafrugell, 3, 17252, Calonge i Sant Antoni
Carrer de Josep Lluï¿¿s Sert, 20, 17252, Calonge i Sant Antoni
Carrer Sant Gallen, 2-Ap Correus, 129, 17251, Calonge i Sant Antoni
Carrer llorenç de villalonga, 3, 17251, Calonge i Sant Antoni
Carrer Londres, 2, 17251, Calonge i Sant Antoni
Carrer Isidre Nonell, 17, 17251, Calonge i Sant Antoni
Carrer Om, 11, 17251, Calonge i Sant Antoni
Carrer Siena, 9, 17251, Calonge i Sant Antoni
Carrer Verge de Núria, 29, 17252, Calonge i Sant Antoni
Carrer Alzines, 36, 17744, Navata
Carrer Joan Bruguera, 8, 17600, Figueres
Carrer Riba Pitxot, 12, 17488, Cadaqués
Carrer Horta d'en Sanes, 7, 17488, Cadaqués
Carrer Rosa Rissech, 7, 17320, Tossa de Mar
Carrer Roqueta, 8, 17320, Tossa de Mar
Carrer de Sant Ramon de Penyafort, 9, 17320, Tossa de Mar
Carrer Pere Guilló, 6, 17200, Palafrugell
Carrer Nostra Senyora de Montserrat, 10 B, 17320, Tossa de Mar
Carrer Puigmal, 23, 17212, Palafrugell
Avinguda Antoni J. Rovira, 33, 17210, Palafrugell
Carrer de les Balears, 22, 17210, Palafrugell
Carrer Port de Malaespina, 33, 17212, Palafrugell
Carrer Mont-roig, 13, 17410, Sils
Disseminat Portalada, 22, 17200, Palafrugell
Carretera Sant Joan-Des, 14, 17867, Camprodon
Carrer Mirador de la Cala, 15, 17300, Blanes
Sector Delta Muga, 6, 17487, Castelló d'Empúries
Sector Gran Reserva, 32, 17487, Castelló d'Empúries
Sector Alberes, 182, 17487, Castelló d'Empúries
Sector GRAN RESERVA, 17, 17487, Castelló d'Empúries
Carrer Forcats, 22, 17210, Palafrugell
Carrer Consell, 13-15, 17200, Palafrugell
Carrer Còrsega, s/n, 17210, Palafrugell
Carrer Provença, 6, 17210, Palafrugell
Carrer Delta Muga, 6, 17487, Castelló d'Empúries
Sector Noguera, 40, 17487, Castelló d'Empúries
Carrer Noguera, 40, 17487, Castelló d'Empúries
Carrer Sant Mori, 46, 17487, Castelló d'Empúries
Sector Gran Reserva, F, 17487, Castelló d'Empúries
Sector Fluvia, 15, 17487, Castelló d'Empúries
Sector Muga, 1, 17487, Castelló d'Empúries
Carrer Gran Reserva 2, 13, 17487, Castelló d'Empúries
Sector Alberes, 116, 17487, Castelló d'Empúries
Sector Requesens, 60, 17487, Castelló d'Empúries
Sector Montgrí, 21, 17487, Castelló d'Empúries
Sector Noguera, 4, 17487, Castelló d'Empúries
Avinguda La Palma, 2, 17320, Tossa de Mar
Carrer de la Guàrdia, 37, 17320, Tossa de Mar
Carrer Sant Josep, 10, 17320, Tossa de Mar
Carrer Sant Sebastià, 6, 17320, Tossa de Mar
Carrer Enric Claudi Girbal, 3, 17320, Tossa de Mar
Carrer Perica, 27-33, 17212, Palafrugell
Carrer El Salvador, 15, 17212, Palafrugell
Carrer Punta de l'Estela, 13, 17212, Palafrugell
Carrer Ramon Llull, 99, 17255, Begur
Carrer Ramon Muntaner, 39, 17255, Begur
Carrer Lluís Miró i Plaja, 72, 17255, Begur
Carrer Sant Antoni, 53, 17255, Begur
Carrer Sant Antoni, 13 B, 17255, Begur
Carrer Mas Amat Gros, s/n, 17162, Bescanó
Carrer Castell de Romanyà, s/n, 17773, Pontós
Barri Castell, s/n, 17773, Pontós
Carrer del Pilot Jaume Escat, 5, 17320, Tossa de Mar
Carrer Costa Brava, 12, 17320, Tossa de Mar
Carrer Barcelona, 17, 17320, Tossa de Mar
Carrer Aquari, 84, 17320, Tossa de Mar
Passatge de la Margarida-2, 2, 17130, Escala, l'
Carrer de Pi i Margall, 12, 17130, Escala, l'
Carrer Manol, 49, 17130, Escala, l'
Passatge Ventalló, 20, 17130, Escala, l'
Carrer Niça, 4, 17251, Calonge i Sant Antoni
Barri Vic, 15, 17751, Sant Climent Sescebes
Carrer Romaní, 6, 17130, Escala, l'
Disseminat Sastre, s/n, 17130, Escala, l'
Carrer Lloret de Mar, 12, 17130, Escala, l'
Carrer del Fondo, 3, 17130, Escala, l'
Carrer Can Riera de la Pineda, s/n, 17401, Arbúcies
Carrer Casa Nova Can Mateu Vilanna-Can Creus, s/n, 17162, Bescanó
Carrer Rascassa, 2, 17211, Palafrugell
Carrer Cala Es Portió, 54, 17212, Palafrugell
Carrer Vinya Vella, 7, 17210, Palafrugell
Ronda Coral, 36, 17211, Palafrugell
Carrer Cala Marquesa, 16, 17212, Palafrugell
Carrer Figueres, 10, 17251, Calonge i Sant Antoni
Carrer Canyers, 5, 17252, Calonge i Sant Antoni
Carrer Verona, G6-22, 17251, Calonge i Sant Antoni
Plaça Església, 2, 17857, Sant Joan les Fonts
Carrer Montsià, 21, 17251, Calonge i Sant Antoni
Carrer Gironès, 46208, 17480, Roses
Carrer Espronceda, 1-19, 17480, Roses
Carrer Terol, 7, 17480, Roses
Carrer Sanlúcar la Mayor, 46114, 17480, Roses
Carrer Espronceda, 43, 17480, Roses
Passatge Bolivar, 46114, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Campelles, 4, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Empordà, 25, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Joaquim Serra, 20, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Juli Garreta, 15, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Onze de Setembre, 29, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Punta Prima, 7, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Punta Prima, 5, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Gran Via Pau Casals, 198, 17480, Roses
Carrer Xaloc, 6, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Jeroni Pau, 39, 17480, Roses
Carrer Punta Prima, 3, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Riera, 33, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Escoles, 23, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Passeig Dintre, 28, 17300, Blanes
Carretera Arbúcies, KM 6,2, 17400, Breda
Carrer Tamariiu, 21, 17310, Lloret de Mar
Carrer de les Petúnies, 29, 17310, Lloret de Mar
Avinguda America, 38, 17310, Lloret de Mar
Avinguda Pau Casals, 36, 17310, Lloret de Mar
Carrer València, 106, 17310, Lloret de Mar
Carrer Oswand Spengler, 73, 17495, Palau-saverdera
Carrer Margarides, 19, 17310, Lloret de Mar
Carrer Riera, 48, 17310, Lloret de Mar
Carrer Alemanya, 73, 17495, Palau-saverdera
Passatge Buenos Aires, 22, 17310, Lloret de Mar
Carrer Bèlgica, 176, 17495, Palau-saverdera
Carrer Versalles, 48, 17310, Lloret de Mar
Disseminat Can Bora, s/n, 17164, Sant Gregori
Avinguda Comariola, 22-28, 17538, Alp
Carrer Leo, 14, 17320, Tossa de Mar
Carrer Trencabraços, 4, 17130, Escala, l'
Carrer Gerani, 2, 17130, Escala, l'
Avinguda Mediterrani, 2, 17310, Lloret de Mar
Carrer Benidorm, 21-23, 17310, Lloret de Mar
Carrer Joan Maragall, 8, 17310, Lloret de Mar
Carrer Maresma, 37, 17310, Lloret de Mar
Carrer Vidues I Donzelles, 1, 17310, Lloret de Mar
Carrer Sant Albert, 2, 17310, Lloret de Mar
Carrer del Garbí, 11, 17310, Lloret de Mar
Avinguda Arbres, 53-55, 17310, Lloret de Mar
Rambla Roma Barnes, 7, 17310, Lloret de Mar
Carrer Vallespir, 6, 17310, Lloret de Mar
Carrer Ramon Casas, 12, 17310, Lloret de Mar
Carrer Carme, 7, 17310, Lloret de Mar
Carrer Verona, 4, 17251, Calonge i Sant Antoni
Carrer Ginebra, 10, 17251, Calonge i Sant Antoni
Plaça SARDINALS, 2, 17310, Lloret de Mar
Carrer Ripollès, 3, 17251, Calonge i Sant Antoni
Carrer Versalles, s/n, 17310, Lloret de Mar
Avinguda Roca Grossa, 124A, 17310, Lloret de Mar
Carrer Cami Fondo, 2, 17251, Calonge i Sant Antoni
Carrer Florencia, H2-19, 17251, Calonge i Sant Antoni
Travessia Major, 8C, 17251, Calonge i Sant Antoni
Carrer Alzina, 19, 17251, Calonge i Sant Antoni
Carrer Farmacia, 15, 17251, Calonge i Sant Antoni
Carrer Olivera, 13, 17251, Calonge i Sant Antoni
Plaça Martinet, 4, 17252, Calonge i Sant Antoni
Carrer Vall de Ribes, 23, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Raval, 9, 17255, Begur
Carrer Carles d'Homs, 32, 17255, Begur
Carrer Rec d'en Bague, 1, 17255, Begur
Carrer Rembrant, 1, 17255, Begur
Avinguda Politur, 39, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Puig Romaní, 23, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Noguera, 20-22, 17411, Vidreres
Carrer Vinya, 6, 17255, Begur
Carrer Foradada, 2, 17255, Begur
Carrer de Sa Foradada, 2, 17255, Begur
Carrer Can Pol de les Bòries, s/n, 17411, Vidreres
Carrer Suro, 6, 17255, Begur
Carrer de Pere Quart, 20, 17255, Begur
Carrer Agustí Marquès Font, 7, 17255, Begur
Carrer Casino, 6, 17255, Begur
Carrer Catalonia, 22, 17255, Begur
Carrer Molí, 56, 17160, Anglès
Carrer Remitger, 10, 17220, Sant Feliu de Guíxols
Carretera CASTELL DARO, 48, 17220, Sant Feliu de Guíxols
Carretera Castell d'Aro, 48, 17220, Sant Feliu de Guíxols
Carrer Carrasco Formiguera, 46, 17220, Sant Feliu de Guíxols
Carretera Sant Feliu-Sant Pol, 400, 17220, Sant Feliu de Guíxols
Carretera Palamós, 300, 17220, Sant Feliu de Guíxols
Urbanització Mas Altaba-Veïnat Comajuliana-Xaloc, 13, 17412, Maçanet de la Selva
Avinguda Cerdanya, 4, 17538, Alp
Carrer Bonaire, 5, 17467, Sant Mori
Carrer Guillem de Montgri, 13, 17258, Torroella de Montgrí
Carrer Andorra, 64, 17258, Torroella de Montgrí
Carrer Cala Pedrosa, 27, 17257, Torroella de Montgrí
Carrer d Eivissa, Bloc MEDES PARK II, 17, 17258, Torroella de Montgrí
Carrer Eucaliptus, 12, 17410, Sils
Carrer Bolleria, 44, 17258, Torroella de Montgrí
Avinguda de Grècia, 35, 17258, Torroella de Montgrí
Passatge Tascons, 6, 17258, Torroella de Montgrí
Carrer PUIG DE LLAMPAIES, 8, 17465, Saus, Camallera i Llampaies
Carrer Suissa, 118, 17258, Torroella de Montgrí
Carrer Puig, 1, 17467, Saus, Camallera i Llampaies
Avinguda Selva, 36, 17412, Maçanet de la Selva
Urbanització Les Teules I, 220, 17246, Santa Cristina d'Aro
Urbanització Les Teules I, 168, 17246, Santa Cristina d'Aro
Barri Bell-Lloc, 15, 17246, Santa Cristina d'Aro
Urbanització Les Teules I, 215, 17246, Santa Cristina d'Aro
Carrer Mas Talaia, s/n, 17468, Vilademuls
Carrer Paris, 8, 17251, Calonge i Sant Antoni
Carrer Hort Vell, 15, 17251, Calonge i Sant Antoni
Carrer Olot, 38, 17251, Calonge i Sant Antoni
Carrer Fitor, 4, 17251, Calonge i Sant Antoni
Carrer de la Galera, 2, 17252, Calonge i Sant Antoni
Carrer Mig, 14, 17252, Calonge i Sant Antoni
Carrer Acacia, 12, 17251, Calonge i Sant Antoni
Carrer Sant Antoni, 183, 17252, Calonge i Sant Antoni
Urbanització Cala Salions, E-4, 17320, Tossa de Mar
Carrer Agustí Marquès Font, 3, 17255, Begur
Carrer Sant Josep - La Borna, 35, 17255, Begur
Camí Semàfor, 3, 17255, Begur
Camí Creu, 13, 17255, Begur
Carrer Campuig, 11, 17255, Begur
Carrer Salvador Dalí, 18, 17255, Begur
Carrer Ginesta, 9, 17002, Girona
Urbanització La Pineda-Conill, 101, 17256, Pals
Urbanització Arenals del Mar-Sector, 3B, 17256, Pals
Urbanització Arenals del Mar, 2, 17256, Pals
Avinguda Arenals de Mar Sector 3, 322, 17256, Pals
Carrer GOLF- Bloc GreenMar, 175, 17256, Pals
Avinguda Arenals de Mar, 3, 17256, Pals
Urbanització Mas Tomasí, 421, 17256, Pals
Carrer Golf, 137, 17256, Pals
Avinguda Arenals de Mar, 306, 17256, Pals
Urbanització Arenals del Mar Sector 3, s/n, 17256, Pals
Carrer del Golf (Green Club), 179, 17256, Pals
Carrer Catifa, 5, 17230, Palamós
Carrer Joan Baptista La Salle, 18, 17230, Palamós
Camí Cap de Planes, 33, 17230, Palamós
Plaça Església, 5, 17230, Palamós
Plaça Sant Pere, 5, 17230, Palamós
Carrer Nï¿¿pols, 16, 17230, Palamós
Avinguda President Macià, 82, 17230, Palamós
Carrer Dues Palmeres, s/n, 17230, Palamós
Carrer Allada, 41, 17230, Palamós
Avinguda Politur, 39 B, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Disseminat Can Sibat, s/n, 17867, Camprodon
Avinguda de la Florada, 63, 17310, Lloret de Mar
Carrer del Mare Nostrum, 62, 17310, Lloret de Mar
Avinguda Florada, 30, 17310, Lloret de Mar
Carrer de Ricard Canals, 6, 17310, Lloret de Mar
Carrer de Montaspre, 13, 17310, Lloret de Mar
Avinguda Costa de Llevant, 45-47, 17310, Lloret de Mar
Carrer Frontanya, 6, 17310, Lloret de Mar
Carrer Ura, 34, 17310, Lloret de Mar
Carrer Luxemburg, 5, 17310, Lloret de Mar
Carrer Grau, 4, 17486, Castelló d'Empúries
Sector Muga, 46304, 17487, Castelló d'Empúries
Carrer Muga, 61, 17130, Escala, l'
Sector Creus, 53, 17487, Castelló d'Empúries
Sector Alberes, 179, 17487, Castelló d'Empúries
Carrer Vall d'Aran, 50, 17130, Escala, l'
Sector Muga A, 1, 17487, Castelló d'Empúries
Carrer Ponent, 53, 17130, Escala, l'
Sector Illa Cartago, 91, 17487, Castelló d'Empúries
Passatge de la Margarida-2, 6, 17130, Escala, l'
Sector Port Primer, 28-29, 17487, Castelló d'Empúries
Sector Montgrí, 175, 17487, Castelló d'Empúries
Carrer Beget, 3, 17130, Escala, l'
Carrer Empuries, 10, 17130, Escala, l'
Sector Delta Muga, 5, 17487, Castelló d'Empúries
Carrer Riu Güell, 12, 17001, Girona
Carrer Font, 21, 17780, Garriguella
Carrer del Berguedà, 34, 17310, Lloret de Mar
Carrer Coll Verd, 36, 17257, Torroella de Montgrí
Carretera Cassà de la Selva,, KM 6,100, 17116, Cruïlles, Monells i Sant Sadurní de l'Heura
Carretera Cassà de la Selva, km 6,100-pol 19-parc, 11, 17116, Cruïlles, Monells i Sant Sadurní de l'Heura
Carrer Juli Garreta (PORTA 411), 15, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Lleida, 47, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Riera, 9, 17212, Palafrugell
Carrer Foraió, 30, 17212, Palafrugell
Carrer Aigua Xelida, 46240, 17212, Palafrugell
Carrer Antoni J. Rovira, 20-22, 17210, Palafrugell
Carrer Sant Roc, 9, 17210, Palafrugell
Carrer Corsega, 14, 17210, Palafrugell
Carrer Port Pelegrí, 16, 17210, Palafrugell
Carrer Gelpí, 2, 17210, Palafrugell
Carrer Amadeu Vives, 34, 17212, Palafrugell
Carrer Montblanc, 44, 17300, Blanes
Carrer Llagostera, 8, 17251, Calonge i Sant Antoni
Carrer Amberes, 6, 17251, Calonge i Sant Antoni
Carrer Domènech i Montaner, 13, 17252, Calonge i Sant Antoni
Carrer Sobrevent, 7, 17489, Port de la Selva, el
Carrer Unió, 109, 17489, Port de la Selva, el
Carrer Sant Salvador, 12, 17489, Port de la Selva, el
Carrer Santa Isabel, 1, 17489, Port de la Selva, el
Carrer Major, 14, 17489, Port de la Selva, el
Carrer Puig del Dijous, 34, 17489, Port de la Selva, el
Carrer Oliveres - Aiguablava, 7, 17255, Begur
Carrer Son Pujol, 17, 17255, Begur
Carrer PUIG DE MONTCAL, 3, 17255, Begur
Carrer Rec Ses Gralles, 22, 17255, Begur
Carretera Platja del Racó, 10, 17255, Begur
Carrer Reus, 9, 17251, Calonge i Sant Antoni
Avinguda CIVILITZACIONS, 22, 17310, Lloret de Mar
Carrer Orenetes, 28, 17310, Lloret de Mar
Carrer dels Astres, 40, 17310, Lloret de Mar
Avinguda dels Arbres, 40, 17310, Lloret de Mar
Carrer de Riu de la Plata, 56-58, 17310, Lloret de Mar
Carrer Montnegre, 13, 17310, Lloret de Mar
Carrer França, 7, 17310, Lloret de Mar
Carrer Suïssa, 4, 17310, Lloret de Mar
Carretera Canyelles, 4, 17480, Roses
Carrer Albacete, 25, 17480, Roses
Carrer Miró, 6, 17480, Roses
Carrer Pep Ventura, 22-26, 17480, Roses
Carrer de Mercè Rodoreda, 13, 17480, Roses
Carrer La Llotja, 46114, 17480, Roses
Carrer Cap Norfeu, 10-16, 17480, Roses
Carrer Cap Norfeu, 72, 17480, Roses
Carrer Joan Margarit, 84, 17480, Roses
Carrer Joan Badosa i Compte, 25, 17480, Roses
Carrer Gran Via Pau Casals, 19, 17480, Roses
Avinguda José Díaz Pacheco, 10, 17480, Roses
Avinguda Platja, 28, 17480, Roses
Carrer Cant dels Ocells, 19, 17480, Roses
Carrer Joan Margarit, 28, 17480, Roses
Avinguda José Díaz Pacheco, 11, 17480, Roses
Carrer Sant Antoni, 12, 17480, Roses
Carrer Calderón de la Barca, 10A, 17480, Roses
Carrer Josep Sabaté, 4, 17480, Roses
Carrer Molt Honorable President Francesc Macià i Llussà, 2, 17480, Roses
Disseminat Sa Guarda, s/n, 17488, Cadaqués
Urbanització Green Club, 101, 17256, Pals
Carrer Pineda, 97, 17256, Pals
Carrer Alzina, 18, 17256, Pals
Carrer Montgrí, 7, 17256, Pals
Urbanització Racó del Golf, 12, 17256, Pals
Carrer Can Magí, s/n, 17256, Pals
Carrer Arenals de Mar-sector 3, 318, 17256, Pals
Carrer Ametllers, 28, 17256, Pals
Carrer Can Xera, s/n, 17170, Amer
Plaça Catalunya, 5, 17252, Calonge i Sant Antoni
Passeig Josep Mundet, 30, 17252, Calonge i Sant Antoni
Carrer Sard, 4, 17252, Calonge i Sant Antoni
Carrer Sant Antoni, 130, 17252, Calonge i Sant Antoni
Carrer Grecs, 5, 17494, Pau
Carrer Muga, 3, 17494, Pau
Carrer Padró, 13, 17142, Verges
Carrer Pedraforca, 11, 17410, Sils
Carrer Lasauca, 10, 17600, Figueres
Carrer Calafell, 9, 17310, Lloret de Mar
Carrer Lluis Millet, 11, 17310, Lloret de Mar
Carrer Tarragonés, 20, 17310, Lloret de Mar
Avinguda Rafael Alberti, 86, 17310, Lloret de Mar
Carrer Mart, 1, 17310, Lloret de Mar
Travessia Sant Miquel, 8, 17310, Lloret de Mar
Carrer Mar Adriàtic, 22, 17310, Lloret de Mar
Carrer Garrotxa, 17, 17310, Lloret de Mar
Carrer de Besalú, 4, 17310, Lloret de Mar
Carrer Ramon Llull, 23, 17255, Begur
Carrer Isidre Monell, 5, 17255, Begur
Carrer Bellavista, 1, 17255, Begur
Carrer Xarmada, 7, 17255, Begur
Carrer Puig de la Guarda, 5, 17255, Begur
Disseminat Riera, 1, 17851, Maià de Montcal
Disseminat Riera, 2, 17851, Maià de Montcal
Urbanització Mas Tomasi, 248, 17256, Pals
Carretera Far, 11, 17480, Roses
Avinguda José Díaz Pacheco, 16, 17480, Roses
Carrer de Francesc Alegre, 22, 17480, Roses
Carrer Josep Vicenç Foix, 7, 17480, Roses
Carretera Canyelles, 36, 17480, Roses
Plaça Llevant, 9, 17480, Roses
Carrer Pau Vila, 17, 17480, Roses
Carrer Cerdanya, 2, 17480, Roses
Carrer Molt Honorable President Francesc Macià i Llussà, 46114, 17480, Roses
Carrer DEL BERGANTI, 2, 17480, Roses
Carrer de la Punta de la Figuera, 46082, 17480, Roses
Carrer Mil·leni, 6, 17412, Maçanet de la Selva
Carrer Milán, 46, 17251, Calonge i Sant Antoni
Passeig de Josep Mundet, 21, 17252, Calonge i Sant Antoni
Carrer Amberes, 24, 17251, Calonge i Sant Antoni
Avinguda La Manxa, 16, 17251, Calonge i Sant Antoni
Carrer Romaní, 22, 17251, Calonge i Sant Antoni
Carrer d Olot, 32, 17251, Calonge i Sant Antoni
Carrer Punta del Xeric, 14, 17130, Escala, l'
Carrer Fondo, 8, 17130, Escala, l'
Port den Perris, 9, 17130, Escala, l'
Carrer Fèliz de Azua, 46175, 17220, Sant Feliu de Guíxols
Carrer Institut, 2, 17220, Sant Feliu de Guíxols
Carrer Santa Magdalena, 98, 17220, Sant Feliu de Guíxols
Passeig Marítim President Josep Irla, 23, 17220, Sant Feliu de Guíxols
Passeig Mar, 33-35, 17220, Sant Feliu de Guíxols
Carrer Josep Pla, 17, 17488, Cadaqués
Carrer Huguet, 9, 17220, Sant Feliu de Guíxols
Carrer Penitència, 45, 17220, Sant Feliu de Guíxols
Carretera Sant Feliu-Sant Pol, 165, 17220, Sant Feliu de Guíxols
Avinguda Sant Elm, 158, 17220, Sant Feliu de Guíxols
Avinguda Grau, 20-E, C303, 17256, Pals
Carrer del Golf, 117, 17256, Pals
Carrer Pirineu, 3, 17256, Pals
Carrer Canigó, 3, 17256, Pals
Urbanització Mas Tomasí, 286, 17256, Pals
Carrer Mestral, 46335, 17256, Pals
Carrer Mas Tomasí, 131, 17256, Pals
Carrer Torre Canera, 23, 17256, Pals
Carrer Cadí-Pinamar, 3, 17256, Pals
Disseminat Rodors, 10, 17256, Pals
Carrer Gavarres-Golf Relax, 9, 17256, Pals
Carrer Montseny, 12, 17256, Pals
Carrer La Font, 6, 17256, Pals
Avinguda Arenals del Mar, 1, 17256, Pals
Carrer Pirineus, 2B, 17256, Pals
Carrer Torre Mora, 2D, 17256, Pals
Carrer Garbí, 100, 17256, Pals
Carrer Montgrí, 12, 17256, Pals
Carrer Torre Mora, 2G, 17256, Pals
Carrer Torre Mora, 2F, 17256, Pals
Carrer Montseny, 3, 17256, Pals
Carrer Canigó, 1B, 17256, Pals
Urbanització Arenals de Mar, 311, 17256, Pals
Avinguda Arenals de Mar, 328, 17256, Pals
Carrer DELS ARENALS DE MAR, 5, 17256, Pals
Urbanització Golf de Mar, II, 17253, Pals
Urbanització Golf de Mar, II, 17256, Pals
Carrer Golf de Mar II, -, 17256, Pals
Urbanització Mas Tomasi, 318, 17256, Pals
Carrer Pollancre, 34, 17411, Vidreres
Carrer dels Plans, 5, 17537, Alp
Carrer Querol, 21, 17520, Puigcerdà
Carrer Plans de la Batllia, 358 Bis, 17867, Camprodon
Carrer Plans de la Batllia, 359, 17867, Camprodon
Carrer Can Boada, s/n, 17462, Sant Martí Vell
Barri Esclet, 20, 17244, Cassà de la Selva
Carrer Cala Moreta, 46, 17255, Begur
Carrer Terra Roja, 3, 17255, Begur
Carrer Ses Planasses, 7 B, 17255, Begur
Carrer Cap Rubí, 23, 17255, Begur
Carrer S'Antiga, 98, 17255, Begur
Plaça Plaça Major Sa Tuna, 1, 17255, Begur
Carrer Mas Espelt, s/n, 17493, Vilajuïga
Carrer Nil Fabra, 6, 17300, Blanes
Plaça Església, 1, 17248, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Camp d'Amunt, 17, 17539, Isòvol
Carrer Sant Miquel, 71, 17412, Maçanet de la Selva
Barri Comajuliana-Hostalric, 27, 17412, Maçanet de la Selva
Carrer Roca de Malvet II, 123, 17246, Santa Cristina d'Aro
Carrer Roca de Malvet II, 17, 17246, Santa Cristina d'Aro
Carrer Can Malet, 15, 17869, Setcases
Carrer Pi, 20, 17811, Santa Pau
Camí Jardí Botànic, 8, 17210, Palafrugell
Carrer Vall d'Aran, 1, 17200, Palafrugell
Carrer Ecuador, 36, 17212, Palafrugell
Carrer Vilar, 120, 17200, Palafrugell
Carrer Port Pelegri, 25, 17210, Palafrugell
Carrer Tarrús, 38, 17210, Palafrugell
Carrer Miramar, 5, 17210, Palafrugell
Carrer Juli Garreta, s/n, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Reina Fabiola, 10, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer La Devesa, 16, 17534, Campelles
Urbanització Mas Tomasí, 376, 17256, Pals
Carrer Golf, 301, 17256, Pals
Carrer Major, 7, 17257, Fontanilles
Carrer Joan Maragall, 1, 17255, Begur
Carrer Corall, 4, 17255, Begur
Carrer Casino, 4, 17255, Begur
Carretera de la Platja del Racó, 120, 17255, Begur
Carrer Joaquim Mir, 5, 17310, Lloret de Mar
Avinguda Senyera, 96, 17310, Lloret de Mar
Carrer Migjorn, 8, 17310, Lloret de Mar
Carrer de Santiago Rusiñol, 40, 17310, Lloret de Mar
Carrer Cardona, 8, 17310, Lloret de Mar
Baixada Costa de Llevant, 5, 17310, Lloret de Mar
Carrer de Joaquim Botet i Sisó, 7, 17310, Lloret de Mar
Carrer Cala d'en Simon, 22, 17310, Lloret de Mar
Carrer Santa Clotilde, s/n, 17310, Lloret de Mar
Avinguda Pla de Rosell, 22, 17310, Lloret de Mar
Carrer de les Antilles, 15, 17310, Lloret de Mar
Carrer De les Anguiles, 11, 17310, Lloret de Mar
Carrer Mila, 36, 17251, Calonge i Sant Antoni
Carrer Farmacia, 7, 17251, Calonge i Sant Antoni
Avinguda de S'Agaró (Edifici Royal Marina), 146, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Disseminat Sant Medir-Sant Sici, s/n, 17150, Sant Gregori
Carrer Llançà, 19, 17310, Lloret de Mar
Carrer d' Arbúcies, 15, 17310, Lloret de Mar
Carrer Lluïsa Usall i Bosch, 8, 17310, Lloret de Mar
Carrer Bosc, 25, 17310, Lloret de Mar
Carrer Austria, 10, 17310, Lloret de Mar
Carrer Verge de Loreto, 60, 17310, Lloret de Mar
Carrer Unió, 15, 17310, Lloret de Mar
Carrer Montecarlo, 42, 17310, Lloret de Mar
Carrer Fabrica, 25, 17310, Lloret de Mar
Carrer de la Fàbrica, 25, 17310, Lloret de Mar
Carrer Pardals, 20, 17310, Lloret de Mar
Urbanització Rosamar, 32 B, 17246, Santa Cristina d'Aro
Carrer Mercè Rodoreda i Gurguí (Urb. Romanya de la Selva,14), 9, 17240, Santa Cristina d'Aro
Urbanització Vall Repòs, 46367, 17246, Santa Cristina d'Aro
Sector Montseny, 188, 17487, Castelló d'Empúries
Sector Gran Reserva-Camí de l'Ombra, 4, 17487, Castelló d'Empúries
Disseminat Cuvell, s/n, 17500, Ripoll
Carrer Vall d'Aran, 9, 17500, Ripoll
Plaça Anselm Clavé, 8, 17500, Ripoll
Sector Gran Reserva-Camí de la Lluna, 5, 17487, Castelló d'Empúries
Sector Gran Reserva-Camí de la Lluna, 9, 17487, Castelló d'Empúries
Sector Gran Reserva-Camí de la Lluna, 6, 17487, Castelló d'Empúries
Sector Gran Reserva-Camí de la Lluna, 4, 17487, Castelló d'Empúries
Sector Fluvià, 2, 17487, Castelló d'Empúries
Sector Sant Maurici, 69, 17487, Castelló d'Empúries
Carrer Lisboa, 21, 17480, Roses
