Vilobí d'Onyar	41.88850596	2.74254823	topo1	Vilobí d Onyar	1
Vilopriu	42.10419864	2.99200268	topo1	Vilopriu	1
Vimbodí	41.40014194	1.05095924	topo1	Vimbodí i Poblet	0
Àger	41.99956524	0.76367874	topo1	Àger	1
Vinaixa	41.42855666	0.97529967	topo1	Vinaixa	1
Xerta	40.90643521	0.4906091	topo1	Xerta	1
Vinyols i els Arcs	41.11375385	1.0366646	topo1	Vinyols i els Arcs	1
Vinebre	41.18406803	0.59080572	topo1	Vinebre	1
Òdena	41.6063498	1.64239663	topo1	Òdena	1
Òrrius	41.55510488	2.35475897	topo1	Òrrius	1
Valls	41.28417563	1.24775254	topo1	Valls	1
Vallmoll	41.24244387	1.24902535	topo1	Vallmoll	1
Vallfogona de Balaguer	41.75246935	0.81374349	topo1	Vallfogona de Balaguer	1
Ullastret	42.00043733	3.06854628	topo1	Ullastret	1
Tremp	42.16741026	0.89525913	topo1	Tremp	1
Vall de Boí, la	42.50611108	0.80084768	topo1	la Vall de Boí	0
Senterada	42.32493947	0.9374511	topo1	Senterada	1
Vallbona d'Anoia	41.51872664	1.70767214	topo1	Vallbona d Anoia	1
Vall d'en Bas, la	42.11825566	2.45906291	topo1	la Vall d en Bas	0
Soriguera	42.38032834	1.1610577	topo1	Soriguera	1
Setcases	42.37537123	2.30117955	topo1	Setcases	1
