41.082,1.18224	4317101008	2.5277839
42.12649,3.13095	1706201003	10.446343
41.31025,1.76695	0814801001	5.9252505
41.61801,2.66907	0803503003	0.74557316
41.41752,2.14033	0801906006	0.41753653
42.13928,3.11505	1706201003	10.446343
41.07601,1.12436	4390501004	4.5377007
42.28533,3.29422	1703201001	12.95164
40.72382,0.84211	4390101004	19.797688
41.36522,1.8012	0801301001	1.2249444
41.19635,1.60993	4303703002	1.7948718
42.27014,3.14005	1715201003	8.950086
41.02978,0.90012	4311801001	2.5773196
42.10238,3.13906	1706201002	6.0994363
42.11425,3.14279	1706201005	7.467773
41.20054,1.62104	4305101002	1.0887316
41.23843,1.8073	0827002004	2.366255
41.12255,1.27864	4314807007	1.9366198
41.98989,2.95777	1709701001	9.467456
41.85208,3.06076	1703401005	6.0552487
41.71954,2.90395	1720201001	13.136499
42.10844,3.17307	1706201005	7.467773
41.61652,0.61721	2512005003	0.11792453
42.19203,3.08348	1717801001	4.268293
42.10486,3.13535	1706201002	6.0994363
41.86868,3.07388	1703401001	1.628854
42.37165,1.7797	2505101001	1.9968051
42.00041,3.06754	1720501001	5.5837564
42.49622,1.21048	2512601001	6.9333334
41.40496,2.16693	0801906076	0.97879285
42.1122,3.14179	1706201005	7.467773
42.37075,3.16417	1709201001	7.2934976
41.24103,1.81536	0827002006	1.343785
41.39383,2.16953	0801902071	5.7268724
42.29569,3.17543	1715201006	4.6480145
42.06084,1.29641	2516501001	2.903226
41.61812,1.35429	2521601001	1.6759777
41.88431,3.07381	1703401004	7.908163
42.73172,0.79149	2524301002	5.2673903
41.01331,0.94868	4309201007	5.7589984
41.84835,3.13411	1711801002	2.9850745
42.00024,3.03427	1705701001	3.2440057
41.60465,2.18921	0810701010	0.5934718
41.38775,2.15467	0801902099	3.4177215
41.00952,0.94115	4309201007	5.7589984
41.04399,0.99812	4309201002	4.9354596
41.27272,2.00054	0808901007	2.4169185
42.2198,2.1667	1703601001	0.15673982
41.69629,2.83571	1709501001	10.125588
41.38083,2.15728	0801902160	4.0703053
42.25902,3.07503	1704701002	1.7137097
42.70029,0.79509	2524301003	3.767758
41.0587,1.02806	4303802010	3.525741
40.72677,0.83877	4390101004	19.797688
41.88447,3.17663	1711702003	8.406874
41.40292,2.18166	0801902021	1.369863
42.34394,3.06565	1707701001	2.6565466
41.69969,2.84844	1709502001	4.187328
41.16608,1.45961	4313101002	2.220643
41.82292,2.87053	1708901003	1.7678256
41.07282,1.15354	4390501006	9.332799
41.8905,3.18261	1711702003	8.406874
42.73791,0.72144	2505701001	5.9602647
41.2666,1.95748	0805604004	2.4571855
41.06435,1.04157	4303802010	3.525741
41.87605,3.07005	1703401004	7.908163
41.40661,2.157	0801906033	1.1857708
41.86188,2.66366	1718001002	1.236094
42.24395,3.11326	1704701003	11.263218
41.20679,1.59605	4303703001	0.9478673
40.99451,0.92731	4309201005	6.0032897
41.13305,1.39171	4315301002	5.4678006
41.37159,2.16133	0801903024	2.4344568
40.72252,0.73039	4390101001	3.1305904
42.10381,3.02091	1707601001	3.5714285
41.88442,3.11736	1720901001	5.172414
41.20192,1.67543	0807401007	1.4581374
41.11096,1.24617	4314806003	0.61823803
41.20132,1.67613	0807401007	1.4581374
42.24807,3.19446	1715202003	14.349944
42.3746,2.30047	1719201001	6.3106794
41.81349,3.06568	1704801002	5.21327
41.57105,2.52562	0803201001	2.5013306
41.20211,1.67658	0807401007	1.4581374
41.21846,1.72912	0830702004	1.0997643
41.38528,2.12911	0801904029	0.3508772
41.19257,1.61623	4305101004	1.6697104
41.40616,2.20146	0801910069	0.610687
41.91802,3.20536	1711701002	10.643016
42.11645,3.14968	1706201005	7.467773
41.63452,2.72372	0826101002	5.8159723
42.24908,3.13353	1704701003	11.263218
41.75558,2.81164	1721301004	7.626147
41.19703,1.62081	4305101002	1.0887316
41.04169,0.63357	4306701001	0.33955857
41.38464,2.18309	0801901045	2.8532608
42.10933,3.15896	1706201005	7.467773
41.07722,1.14001	4390501002	8.863346
41.03066,0.89908	4311801001	2.5773196
41.39983,2.16352	0801906058	1.9113814
